Date,Open,High,Low,Close,Adj Close,Volume
2001-11-26,248.904099,250.525436,246.201889,248.123459,138.974289,2099494
2001-11-27,247.402863,250.885727,243.980057,246.622223,138.133423,2337199
2001-11-28,241.698196,246.201889,235.032730,236.293762,132.348404,3959184
2001-11-29,236.293762,238.935928,235.032730,238.575638,133.626556,2562997
2001-11-30,238.575638,239.476364,230.889328,231.189575,129.489609,3929275
2001-12-03,230.589081,230.589081,219.840271,221.701797,124.175507,5614342
2001-12-04,226.685883,229.448151,222.182190,224.283920,125.621765,4858829
2001-12-05,225.785141,229.748398,222.842728,225.484894,126.294365,5860774
2001-12-06,227.586624,230.529037,225.484894,226.685883,126.967087,3225286
2001-12-07,226.745926,226.745926,222.482437,223.082932,124.949104,2726762
2001-12-10,223.383179,229.087845,220.080460,220.981201,123.771889,3454998
2001-12-11,224.283920,225.184647,218.819427,220.921158,123.738182,3450285
2001-12-12,224.884399,224.944458,217.438293,222.482437,124.612755,3768457
2001-12-13,221.281448,227.586624,219.479980,222.482437,124.612755,4346949
2001-12-14,222.482437,228.127060,218.879486,226.085388,126.630768,4349630
2001-12-17,226.986130,233.291306,226.385635,229.988586,128.816895,4448999
2001-12-18,238.695724,240.797455,236.293762,238.515579,133.592911,5498204
2001-12-19,238.395477,246.081787,237.194504,244.880798,137.158127,4547168
2001-12-20,245.000900,247.162674,243.980057,245.241104,137.359909,3106834
2001-12-21,246.802383,248.543808,245.901642,248.303604,139.075211,5108391
2001-12-24,248.303604,248.543808,246.201889,247.342819,138.537064,927539
2001-12-26,245.601395,247.883270,243.499664,243.499664,136.384491,2490489
2001-12-27,243.199417,245.901642,242.118530,245.901642,138.343948,2145190
2001-12-28,244.820755,246.922470,242.719025,244.580551,137.600723,2268438
2001-12-31,243.499664,245.000900,240.377106,240.677353,135.404724,2336549
2002-01-02,241.998444,245.901642,240.497208,245.901642,138.343948,2946465
2002-01-03,242.899170,245.721497,241.097702,243.859970,137.195297,2913859
2002-01-04,245.000900,248.243561,241.878342,245.901642,138.343948,3306137
2002-01-07,244.100159,245.301147,234.792526,236.353806,132.972351,4584055
2002-01-08,238.095245,240.257004,231.790070,233.891785,131.587219,4018052
2002-01-09,232.390564,237.794998,229.328049,231.489822,130.235825,3362624
2002-01-10,231.489822,233.591537,230.589081,231.850113,130.438522,2454319
2002-01-11,234.792526,235.092773,229.147903,229.568253,129.154816,2798070
2002-01-14,229.388092,230.889328,226.866028,227.586624,128.039993,3469236
2002-01-15,226.986130,234.131989,225.604996,232.450607,130.776413,4337657
2002-01-16,230.589081,231.129532,226.445679,226.505737,127.431824,3812688
2002-01-17,233.591537,233.651596,229.988586,232.690811,130.911560,3756983
2002-01-18,230.829285,233.591537,229.688339,232.270462,130.675034,3003735
2002-01-22,236.894257,236.894257,229.568253,229.988586,129.391296,2859587
2002-01-23,229.988586,230.048645,225.124603,226.085388,127.195381,3747225
2002-01-24,228.787613,231.730026,224.223862,225.484894,126.857529,3228134
2002-01-25,228.187119,230.468979,225.845200,229.748398,129.256134,2623947
2002-01-28,231.790070,231.910172,226.745926,229.087845,128.884491,2325208
2002-01-29,228.187119,229.508194,217.498352,218.939529,123.175125,6049918
2002-01-30,218.579239,223.983673,207.109833,221.461594,124.594017,10382429
2002-01-31,222.182190,223.563324,213.174805,223.082932,125.506218,5164595
2002-02-01,221.581696,222.182190,218.519180,221.281448,124.492638,3421326
2002-02-04,215.576767,215.576767,208.490967,210.172348,118.242699,6618035
2002-02-05,210.772827,219.600067,210.712784,217.438293,122.330498,7389935
2002-02-06,218.278992,222.722626,215.816971,221.941986,124.864311,5530311
2002-02-07,222.242233,227.226334,219.479980,223.383179,125.675079,3989076
2002-02-08,224.584152,226.685883,217.558395,223.683426,125.843994,3782546
2002-02-11,223.683426,227.586624,222.482437,226.986130,127.702133,2625962
2002-02-12,225.184647,225.785141,221.881943,225.184647,126.688614,2719352
2002-02-13,226.385635,230.408936,225.184647,228.787613,128.715607,3123986
2002-02-14,228.787613,233.291306,225.424850,228.187119,128.377823,3393065
2002-02-15,228.187119,228.187119,222.302292,222.842728,125.371040,3681878
2002-02-19,221.581696,222.182190,218.098846,218.579239,122.972420,2822400
2002-02-20,219.359879,226.685883,217.078003,225.604996,126.925026,3665009
2002-02-21,228.067017,230.949371,224.464066,225.304749,126.756126,4602390
2002-02-22,225.304749,230.468979,222.662582,228.727554,128.681793,3257160
2002-02-25,228.487366,235.873413,228.187119,235.393021,132.431824,4068444
2002-02-26,235.393021,235.693268,231.189575,232.690811,130.911560,3128100
2002-02-27,235.693268,237.074402,231.189575,232.690811,131.522537,3845694
2002-02-28,235.693268,238.095245,230.949371,231.189575,130.673965,3896386
2002-03-01,234.792526,236.894257,232.390564,236.894257,133.898376,3350234
2002-03-04,238.995972,241.698196,237.014359,241.397949,136.444031,5375855
2002-03-05,239.896713,245.000900,238.995972,243.199417,137.462280,3962332
2002-03-06,243.199417,250.225189,242.598938,249.504593,141.026077,4102683
2002-03-07,250.705582,251.005829,242.598938,245.901642,138.989578,4069027
2002-03-08,249.204346,251.246017,241.638138,243.799911,137.801575,4679743
2002-03-11,246.201889,248.423706,245.361191,247.102631,139.668350,3903780
2002-03-12,243.199417,249.384491,242.178589,246.802383,139.498688,3291898
2002-03-13,244.700653,244.760696,239.716568,240.196960,135.765152,3925911
2002-03-14,241.698196,243.499664,240.196960,242.658981,137.156754,2458599
2002-03-15,243.499664,245.601395,239.656525,241.337891,136.410019,5511843
2002-03-18,241.698196,243.499664,238.575638,239.596466,135.425705,3330334
2002-03-19,240.196960,240.797455,237.734940,239.596466,135.425705,2975958
2002-03-20,238.635681,241.037643,231.189575,232.991058,131.692139,4578992
2002-03-21,229.988586,231.790070,221.161346,224.884399,127.110130,8377009
2002-03-22,225.304749,228.127060,222.362335,227.406479,128.535645,5096101
2002-03-25,228.907700,229.568253,222.182190,222.422379,125.718529,4096521
2002-03-26,222.782684,227.106232,222.182190,224.043716,126.634888,3332349
2002-03-27,223.803513,228.607452,222.482437,224.884399,127.110130,3268451
2002-03-28,226.385635,227.826813,223.623367,224.584152,126.940422,3115676
2002-04-01,222.482437,224.884399,219.780212,223.983673,126.600998,3586340
2002-04-02,223.383179,223.383179,220.380707,222.782684,125.922188,2899404
2002-04-03,222.782684,223.503265,216.177261,220.680954,124.734230,3183637
2002-04-04,220.680954,224.283920,220.020416,223.983673,126.600998,3418794
2002-04-05,225.785141,226.986130,220.801056,222.782684,125.922188,2468674
2002-04-08,219.179733,221.521652,218.459137,221.341507,125.107567,2858221
2002-04-09,220.981201,221.881943,217.738541,218.879486,123.715981,2857838
2002-04-10,219.359879,224.343964,218.579239,223.383179,126.261627,3776884
2002-04-11,220.380707,220.801056,201.164948,202.666183,114.551880,13301401
2002-04-12,206.869629,206.869629,198.162491,201.465195,113.873062,8280571
2002-04-15,198.762985,199.663727,189.995804,191.256836,108.103012,11415881
2002-04-16,195.160034,200.324265,193.298508,198.762985,112.345680,7433017
2002-04-17,201.164948,204.047318,199.423523,202.065689,114.212440,4937431
2002-04-18,202.125748,204.287521,198.162491,202.966431,114.721527,4536394
2002-04-19,205.068161,205.068161,201.285049,202.365936,114.382149,3277510
2002-04-22,201.465195,201.465195,196.961502,197.321808,111.531067,3298310
2002-04-23,201.164948,204.047318,196.060776,196.961502,111.327385,3244870
2002-04-24,197.261749,199.123276,194.439438,195.160034,110.309151,3620978
2002-04-25,193.658798,199.303436,191.076675,192.457809,108.781822,4608251
2002-04-26,196.961502,196.961502,189.035004,189.155106,106.915085,3860732
2002-04-29,190.656342,191.436981,184.231064,185.251907,104.708878,3767525
2002-04-30,184.951660,191.557083,181.048462,189.455353,107.084770,6711126
2002-05-01,190.656342,191.316879,184.651413,190.356094,107.593872,4295725
2002-05-02,190.055847,191.256836,186.512939,189.755600,107.254448,3261806
2002-05-03,187.954117,190.356094,184.591370,190.356094,107.593872,3298510
2002-05-06,189.455353,192.457809,185.492111,185.972504,105.116165,3883413
2002-05-07,186.152649,188.314423,183.210236,184.050919,104.030067,3435014
2002-05-08,188.254364,198.282593,187.954117,197.261749,111.497131,5641420
2002-05-09,195.160034,195.280136,188.194321,189.095062,106.881126,5482018
2002-05-10,190.656342,190.656342,183.810730,184.050919,104.030067,4372628
2002-05-13,183.450424,186.452896,182.549698,185.251907,104.708878,3752504
2002-05-14,189.455353,190.115891,185.552155,189.635498,107.186562,4941295
2002-05-15,188.854858,190.356094,185.612198,185.732300,104.980431,4934400
2002-05-16,188.254364,192.157562,186.993332,192.157562,108.612106,3912955
2002-05-17,194.559540,200.864716,193.658798,200.864716,113.533661,5441218
2002-05-20,198.162491,198.222549,195.039932,195.760529,110.648613,3381958
2002-05-21,197.561996,199.363480,192.157562,193.058304,109.121231,3307985
2002-05-22,192.157562,193.298508,189.155106,191.677170,108.340607,3149765
2002-05-23,192.758057,197.862244,191.076675,197.862244,111.836555,3007282
2002-05-24,197.862244,198.162491,195.039932,195.760529,110.648613,2361995
2002-05-28,196.661255,197.201706,191.316879,192.457809,108.781822,2377416
2002-05-29,191.256836,193.899002,188.014175,188.554611,106.575645,2790593
2002-05-30,185.552155,188.554611,184.651413,187.353622,105.896797,3468537
2002-05-31,187.353622,190.235992,186.152649,186.993332,105.693153,3317511
2002-06-03,186.993332,187.053391,179.847473,180.808258,102.197159,4816114
2002-06-04,180.147720,182.609741,178.886688,180.447968,101.993568,5547980
2002-06-05,181.648956,182.909988,179.006790,181.048462,102.332962,3975571
2002-06-06,181.949203,181.949203,174.803345,175.944275,99.448006,3560278
2002-06-07,170.539841,181.648956,170.539841,181.348709,102.502724,5258851
2002-06-10,181.048462,182.549698,178.646484,179.847473,101.654167,3470735
2002-06-11,180.748215,182.849930,176.244522,176.544769,99.787399,3714285
2002-06-12,176.544769,182.609741,176.244522,182.249451,103.011848,4684905
2002-06-13,180.147720,182.849930,178.586441,179.246979,101.314735,3469070
2002-06-14,177.145264,178.946732,173.422211,178.346237,100.805626,5686716
2002-06-17,180.147720,184.050919,179.427124,183.210236,103.554855,3545723
2002-06-18,182.549698,188.554611,181.588898,187.053391,105.727104,3630021
2002-06-19,184.351166,188.314423,181.949203,182.249451,103.011848,3483991
2002-06-20,181.648956,183.390381,177.745758,178.346237,100.805626,3457479
2002-06-21,175.043533,178.346237,172.641571,173.842545,98.259995,6529941
2002-06-24,171.440582,180.147720,168.738358,177.745758,100.466248,6192501
2002-06-25,179.847473,181.288651,172.341324,173.542313,98.090340,4957498
2002-06-26,165.135406,179.607285,164.655014,177.145264,100.754372,7493917
2002-06-27,178.346237,180.147720,172.581512,179.547226,102.120522,5535207
2002-06-28,179.547226,181.648956,174.262894,174.443039,99.217415,5406463
2002-07-01,174.503098,177.385452,169.639099,170.840088,97.168129,4490715
2002-07-02,169.038605,171.200378,164.594971,168.738358,95.972733,5253672
2002-07-03,163.634186,167.837631,161.532455,167.537384,95.289703,5074952
2002-07-05,172.641571,178.646484,171.140335,178.286194,101.403236,3207035
2002-07-08,178.346237,179.667328,174.623184,176.724915,100.515297,3393249
2002-07-09,176.544769,178.526398,169.579056,169.939346,96.655899,4110593
2002-07-10,170.539841,172.641571,162.433197,162.433197,92.386604,5577756
2002-07-11,160.931961,167.237137,158.529999,164.234665,93.411201,8576162
2002-07-12,168.738358,179.727371,163.033691,171.740829,97.680450,8013490
2002-07-15,171.020233,171.260437,151.624329,169.639099,96.485092,6246024
2002-07-16,164.054520,169.038605,164.054520,165.435654,94.094292,5967586
2002-07-17,170.539841,171.080292,164.835159,169.639099,96.485092,6375884
2002-07-18,168.438126,171.981018,165.195465,166.336395,94.606651,4658227
2002-07-19,162.733444,166.336395,157.629257,159.250580,90.576431,6013265
2002-07-22,159.130493,161.472412,152.164780,154.086349,87.639183,7404140
2002-07-23,156.007919,157.028763,146.940491,148.922119,84.701920,8093375
2002-07-24,145.259109,160.631714,138.233353,159.310638,90.610565,10390556
2002-07-25,159.730972,163.333939,155.227280,160.031219,91.020454,6637819
2002-07-26,162.433197,167.417282,159.070435,166.936890,94.948112,5959942
2002-07-29,173.482254,182.849930,173.182007,182.849930,103.999001,7522460
2002-07-30,180.147720,190.716385,177.985947,189.755600,107.926636,7244421
2002-07-31,189.755600,193.358551,181.588898,193.358551,109.975922,7524475
2002-08-01,192.758057,193.899002,187.653870,188.554611,107.243584,5488479
2002-08-02,185.251907,187.593826,174.683243,177.145264,100.754372,6408191
2002-08-05,176.244522,178.286194,169.759201,169.939346,96.655899,4566319
2002-08-06,175.644028,183.750671,175.343781,178.046005,101.266609,6023590
2002-08-07,182.970032,185.311951,177.445511,184.651413,105.023598,4740876
2002-08-08,184.951660,193.358551,183.810730,191.857330,109.122047,5525848
2002-08-09,189.155106,195.460281,187.593826,194.559540,110.659027,4520873
2002-08-12,190.716385,194.559540,188.854858,193.658798,110.146652,3466255
2002-08-13,190.956589,193.538696,184.951660,185.852402,105.706673,4375859
2002-08-14,184.651413,193.058304,178.946732,191.557083,108.951294,6212085
2002-08-15,191.557083,194.619583,187.233536,193.899002,110.283318,4810885
2002-08-16,192.157562,193.959045,187.353622,189.455353,107.755913,3636815
2002-08-19,189.455353,197.501953,189.155106,197.501953,112.332588,4007927
2002-08-20,196.060776,196.601212,191.557083,193.658798,110.146652,3391500
2002-08-21,196.060776,197.501953,191.316879,193.959045,110.317497,3561727
2002-08-22,194.559540,198.042389,192.938202,196.361023,111.683624,3426405
2002-08-23,193.658798,194.619583,192.097519,193.658798,110.146652,2755589
2002-08-26,194.259293,194.559540,187.894073,192.577911,109.531929,3064968
2002-08-27,195.160034,196.661255,190.235992,191.857330,109.122047,3378594
2002-08-28,189.755600,190.956589,186.212692,187.954117,106.902107,2897722
2002-08-29,183.150177,184.171021,180.447968,182.249451,103.657455,4260220
2002-08-30,181.348709,184.231064,180.027618,181.048462,102.974312,3354680
2002-09-03,177.145264,177.265366,170.780045,170.900131,97.202316,5022478
2002-09-04,171.740829,174.082748,169.819244,172.341324,98.022018,4425385
2002-09-05,169.939346,173.182007,167.777573,168.137878,95.631210,4167030
2002-09-06,173.242065,173.542313,169.639099,169.939346,96.655899,3014559
2002-09-09,169.038605,174.923431,167.777573,172.821716,98.295296,2891727
2002-09-10,175.343781,177.745758,171.920975,174.623184,99.319839,3390717
2002-09-11,176.304565,178.346237,173.542313,174.142792,99.046608,2484894
2002-09-12,172.641571,173.061905,167.237137,168.137878,95.631210,3372366
2002-09-13,166.036148,166.636642,161.832703,162.433197,92.386604,6043990
2002-09-16,162.733444,168.017776,162.433197,167.537384,95.289703,3124303
2002-09-17,173.782501,173.782501,165.195465,166.336395,94.606651,4171643
2002-09-18,163.333939,167.537384,161.532455,164.234665,93.411201,4315209
2002-09-19,160.631714,163.634186,159.430740,159.430740,90.678886,3728157
2002-09-20,159.490784,161.532455,156.248123,160.631714,91.361984,6818055
2002-09-23,158.229752,160.451569,155.707687,158.529999,90.166573,3565957
2002-09-24,154.026306,158.529999,153.425812,155.527527,88.458878,4878963
2002-09-25,162.132950,163.213837,156.908661,162.132950,92.861198,5428578
2002-09-26,165.135406,168.197922,154.866989,158.469940,90.763229,9423633
2002-09-27,151.624329,151.924576,146.159851,146.940491,84.159744,9165212
2002-09-30,144.118179,149.222366,141.175766,148.021378,84.778847,8299256
2002-10-01,148.621872,157.329010,147.721130,157.329010,90.109795,6680967
2002-10-02,154.626801,155.947876,145.259109,148.922119,85.294701,5001912
2002-10-03,149.222366,155.407440,147.480927,147.841232,84.675659,4948622
2002-10-04,151.624329,151.924576,144.118179,144.178223,82.577667,5129424
2002-10-07,144.238281,146.880447,137.152466,137.813004,78.931976,6423578
2002-10-08,139.614487,143.517685,135.050735,140.214981,80.307716,7041804
2002-10-09,135.411041,135.471085,131.507843,132.108322,75.664665,8034739
2002-10-10,130.006607,135.711288,128.505371,135.711288,77.728256,10089170
2002-10-11,143.998077,149.582657,140.755417,145.379211,83.265495,9986771
2002-10-14,145.319168,148.621872,143.457642,146.219894,83.747047,4150294
2002-10-15,153.125565,157.749359,151.924576,157.329010,90.109795,7336030
2002-10-16,155.227280,156.488327,151.264038,153.726059,88.046173,4582190
2002-10-17,161.532455,161.832703,158.529999,161.472412,92.482880,4301437
2002-10-18,159.730972,161.472412,156.668472,160.031219,91.657433,3573034
2002-10-21,157.329010,163.393982,157.329010,163.033691,93.377098,3834520
2002-10-22,162.192993,162.553299,159.130493,162.553299,93.101990,3565690
2002-10-23,161.832703,162.132950,156.728516,161.532455,92.517242,4434744
2002-10-24,162.733444,163.333939,154.026306,156.128021,89.421898,5411093
2002-10-25,154.927032,158.830246,154.746887,157.569214,90.247330,3942798
2002-10-28,161.232208,161.532455,156.368225,157.629257,90.281723,3831822
2002-10-29,157.329010,157.689301,151.324081,155.227280,88.906006,3768757
2002-10-30,154.026306,154.927032,149.522614,151.023834,86.498466,5577456
2002-10-31,151.324081,154.026306,150.363297,151.624329,86.842438,4465369
2002-11-01,151.804474,156.128021,149.882904,156.128021,89.421898,3786759
2002-11-04,159.130493,162.072906,157.389053,159.130493,91.141548,4182917
2002-11-05,158.529999,159.730972,156.428268,159.130493,91.141548,3082587
2002-11-06,161.532455,162.012848,155.827774,159.730972,91.485504,4513479
2002-11-07,159.791031,159.791031,154.626801,156.788574,89.800232,3818383
2002-11-08,155.227280,156.128021,147.901276,150.723587,86.326492,5130639
2002-11-11,148.621872,149.822861,144.358368,145.379211,83.265495,4204916
2002-11-12,145.919647,147.420883,142.616943,143.217438,82.027390,5380001
2002-11-13,143.517685,145.919647,140.875519,144.658615,82.852837,4636278
2002-11-14,147.721130,149.462555,146.279953,147.120636,84.262932,4388415
2002-11-15,141.115707,144.238281,141.055664,143.277481,82.061790,5976728
2002-11-18,144.238281,147.841232,141.716202,141.716202,81.167549,4680775
2002-11-19,139.914734,144.118179,139.314240,143.517685,82.199356,5096384
2002-11-20,142.917191,148.922119,142.677002,148.922119,85.294701,5545166
2002-11-21,148.922119,161.472412,148.922119,161.232208,92.345360,10692142
2002-11-22,159.730972,160.631714,158.169693,158.830246,90.969597,4574995
2002-11-25,157.329010,161.772659,157.088806,160.931961,92.173309,4240287
2002-11-26,159.130493,160.871918,157.749359,158.229752,90.625671,4169012
2002-11-27,160.031219,164.534912,159.730972,163.033691,93.377098,3869424
2002-11-29,163.934433,164.474869,162.192993,162.853546,93.273941,2043889
2002-12-02,168.017776,168.017776,161.652557,163.333939,93.549042,3682961
2002-12-03,163.273880,163.273880,159.370682,160.631714,92.001343,3269134
2002-12-04,159.130493,163.333939,158.710144,159.250580,91.210327,4106813
2002-12-05,160.631714,161.592499,154.626801,154.927032,88.734039,3032961
2002-12-06,151.624329,156.728516,151.384140,156.428268,89.593849,2933559
2002-12-09,154.026306,157.208908,152.885361,153.125565,87.702255,2965316
2002-12-10,154.446640,156.128021,153.185608,155.707687,89.181152,2848312
2002-12-11,154.626801,160.451569,153.425812,156.968719,89.903389,3366870
2002-12-12,156.728516,157.809402,154.206451,155.527527,89.077950,2579600
2002-12-13,155.587585,155.587585,151.624329,153.125565,87.702255,3390251
2002-12-16,154.026306,158.710144,153.906204,158.710144,90.900818,3508487
2002-12-17,158.710144,158.710144,154.927032,156.128021,89.421898,3199208
2002-12-18,155.527527,159.971176,152.945419,154.086349,88.252518,3094577
2002-12-19,152.825317,155.227280,150.723587,152.525070,87.358345,3490452
2002-12-20,155.227280,156.128021,153.425812,155.827774,89.249916,5316653
2002-12-23,154.026306,156.128021,152.945419,154.506699,88.493309,3394181
2002-12-24,152.525070,153.906204,151.924576,152.104721,87.117554,1249508
2002-12-26,153.545914,156.007919,151.324081,151.924576,87.014404,2510939
2002-12-27,151.324081,151.924576,147.360840,148.321625,85.593605,3097491
2002-12-30,147.300781,148.621872,145.319168,147.120636,84.900520,3672753
2002-12-31,146.219894,147.661087,144.718674,146.219894,84.380745,3527588
2003-01-02,148.021378,153.726059,147.420883,153.005463,88.296585,3632619
2003-01-03,152.224823,153.005463,150.183151,152.525070,88.019363,2502230
2003-01-06,152.525070,157.329010,152.224823,156.428268,90.271790,3138258
2003-01-07,156.067978,157.689301,154.626801,155.527527,89.751961,3631303
2003-01-08,155.227280,155.827774,152.284882,153.125565,88.365906,3594350
2003-01-09,154.626801,155.827774,153.906204,155.527527,89.751961,3225919
2003-01-10,153.425812,156.007919,153.125565,154.026306,88.885681,3095893
2003-01-13,154.626801,156.007919,153.185608,153.966248,88.851021,3255928
2003-01-14,154.326553,155.167236,152.645172,154.386597,89.093552,3056358
2003-01-15,155.707687,155.767731,151.203979,151.264038,87.291618,3424523
2003-01-16,153.125565,155.527527,148.621872,150.303253,86.737129,4075472
2003-01-17,148.922119,153.485855,145.919647,149.402512,86.217354,4212027
2003-01-21,149.462555,150.303253,144.058121,144.478470,83.375778,3580412
2003-01-22,144.418427,144.538528,141.175766,141.415955,81.608467,4138137
2003-01-23,142.016449,145.499313,141.836304,143.817932,82.994606,3660279
2003-01-24,142.917191,143.817932,138.173309,138.473541,79.910469,3966112
2003-01-27,138.413498,142.677002,136.491928,138.413498,79.875793,4739427
2003-01-28,141.716202,141.716202,138.293396,139.013992,80.222374,3758749
2003-01-29,136.912262,139.494385,135.170837,138.293396,79.806496,4242069
2003-01-30,138.353455,139.013992,135.230896,135.411041,78.143150,3605275
2003-01-31,135.110794,139.614487,134.810547,138.953949,80.187721,4369614
2003-02-03,140.214981,142.616943,139.614487,142.016449,81.955009,3551685
2003-02-04,139.013992,139.494385,137.332611,138.413498,79.875793,4075539
2003-02-05,139.314240,141.836304,137.212509,138.113251,79.702538,3330417
2003-02-06,137.512756,138.533600,135.711288,137.452713,79.321358,3262989
2003-02-07,138.113251,138.713745,134.870590,136.311783,78.662926,3800564
2003-02-10,135.771332,136.311783,133.489456,135.891434,78.420380,3923530
2003-02-11,136.011536,137.032364,134.510300,135.110794,77.969902,3646724
2003-02-12,135.110794,136.191681,133.549515,133.609558,77.103539,3034027
2003-02-13,133.789703,133.909805,127.904884,133.129166,76.826332,3773620
2003-02-14,132.588730,134.990692,131.027451,134.990692,77.900566,4391646
2003-02-18,135.350983,138.473541,135.350983,137.572815,79.390671,3504191
2003-02-19,137.632858,140.214981,136.371826,140.214981,80.915405,3170398
2003-02-20,139.914734,141.055664,138.953949,140.214981,80.915405,3955504
2003-02-21,140.815475,144.178223,138.893890,142.917191,82.474808,4168079
2003-02-24,143.817932,145.319168,140.635315,140.635315,81.157982,3927660
2003-02-25,139.013992,144.418427,137.512756,143.998077,83.098549,4139486
2003-02-26,143.217438,143.938034,140.154922,140.335068,81.631470,3139623
2003-02-27,140.935562,144.418427,140.094879,143.517685,83.482796,4131792
2003-02-28,143.517685,145.259109,142.556900,144.418427,84.006737,3723278
2003-03-03,145.319168,147.120636,142.917191,143.517685,83.482796,3501010
2003-03-04,142.496841,142.917191,139.794632,140.515228,81.736298,2777737
2003-03-05,139.614487,143.517685,139.554428,142.917191,83.133492,3525157
2003-03-06,141.716202,144.478470,141.115707,143.817932,83.657448,3432799
2003-03-07,141.115707,146.520142,140.515228,145.919647,84.879974,4766272
2003-03-10,143.517685,144.598572,141.716202,141.716202,82.434875,3354264
2003-03-11,142.136551,143.938034,140.154922,140.214981,81.561653,3581394
2003-03-12,139.434341,142.917191,139.074036,142.917191,83.133492,3820215
2003-03-13,145.319168,151.504227,145.319168,151.384140,88.058609,6418149
2003-03-14,151.624329,154.146393,149.822861,154.026306,89.595573,4983394
2003-03-17,150.123108,158.529999,148.621872,157.749359,91.761200,5754860
2003-03-18,157.929504,158.830246,155.827774,158.529999,92.215309,4185898
2003-03-19,158.469940,162.253052,156.848618,162.012848,94.241219,4148745
2003-03-20,161.292267,161.832703,158.710144,161.232208,93.787163,4144965
2003-03-21,163.574127,168.137878,162.733444,168.137878,97.804108,6645463
2003-03-24,161.232208,167.837631,159.190536,160.511627,93.368004,4633231
2003-03-25,160.511627,163.213837,158.529999,162.012848,94.241219,3684659
2003-03-26,162.012848,162.613342,159.250580,159.730972,92.913910,3597514
2003-03-27,156.428268,159.310638,155.767731,158.770187,92.355003,3486755
2003-03-28,157.629257,158.710144,156.248123,156.308167,90.922867,2707212
2003-03-31,152.825317,159.130493,152.044678,153.125565,89.071632,4075222
2003-04-01,153.425812,158.049606,153.125565,156.908661,91.272186,3562343
2003-04-02,161.832703,163.754272,160.451569,162.433197,94.485756,4575545
2003-04-03,163.814331,167.537384,159.730972,165.435654,96.232231,4709119
2003-04-04,165.555756,166.876846,164.114578,165.916046,96.511726,2879104
2003-04-07,170.179550,172.281265,166.516541,166.696686,96.965790,4559991
2003-04-08,167.837631,169.639099,166.936890,168.498169,98.013680,2990129
2003-04-09,167.417282,168.438126,163.033691,163.934433,95.359009,4252160
2003-04-10,163.874374,164.474869,161.532455,164.414825,95.638428,2777521
2003-04-11,166.216293,167.717529,164.234665,166.036148,96.581543,2990812
2003-04-14,164.474869,166.876846,163.754272,166.696686,96.965790,2676454
2003-04-15,167.537384,170.059448,166.576599,169.939346,98.852043,3396796
2003-04-16,169.939346,171.320480,166.876846,167.117035,97.210274,2757187
2003-04-17,167.177078,171.140335,166.816788,171.080292,99.515739,2681016
2003-04-21,170.960190,171.320480,164.955261,169.098663,98.362961,2131767
2003-04-22,168.738358,174.082748,168.438126,174.082748,101.262184,3440210
2003-04-23,174.082748,177.145264,173.121964,176.484711,102.659386,3426022
2003-04-24,174.142792,175.884232,172.701614,174.743286,101.646454,2962169
2003-04-25,174.563141,175.343781,172.881760,174.803345,101.681305,3207718
2003-04-28,172.641571,178.826645,172.641571,177.265366,103.113503,3340991
2003-04-29,178.226151,178.466339,175.043533,176.544769,102.694290,3473449
2003-04-30,175.824173,177.745758,175.043533,176.845016,102.868973,3687973
2003-05-01,176.845016,176.845016,170.359695,174.743286,101.646454,3393981
2003-05-02,172.941818,175.704071,172.761658,174.623184,101.576561,3397945
2003-05-05,174.382996,175.343781,172.461411,173.121964,100.703346,2881019
2003-05-06,172.881760,176.184464,172.881760,174.863388,101.716278,3072145
2003-05-07,175.463882,175.463882,172.521469,173.242065,100.773148,3119706
2003-05-08,172.341324,173.902603,170.419739,170.960190,99.445816,2516168
2003-05-09,171.740829,174.683243,168.618271,174.142792,101.297081,2493254
2003-05-12,173.422211,174.563141,172.641571,173.962646,101.192375,2670708
2003-05-13,172.641571,174.262894,170.059448,171.440582,99.725266,3162055
2003-05-14,173.422211,173.422211,170.539841,171.800873,99.934830,2654122
2003-05-15,172.341324,173.722458,170.239594,171.020233,99.480743,2676986
2003-05-16,170.539841,171.260437,167.237137,167.237137,97.280151,4385618
2003-05-19,166.036148,166.756744,164.895218,165.435654,96.232231,3128649
2003-05-20,166.576599,168.077820,164.234665,166.516541,96.861000,2840369
2003-05-21,164.715073,166.636642,164.534912,165.735901,96.406906,2761717
2003-05-22,166.336395,167.477325,165.675858,166.516541,96.861000,2923351
2003-05-23,166.516541,167.597427,165.735901,165.976105,96.546677,2076712
2003-05-27,165.135406,171.260437,164.655014,169.999405,98.886909,3746342
2003-05-28,171.440582,171.560684,168.918518,169.759201,98.747223,3069664
2003-05-29,169.759201,173.842545,167.117035,169.639099,98.677361,3215927
2003-05-30,170.539841,172.821716,169.699158,172.341324,100.249229,3934971
2003-06-02,176.664871,176.664871,173.061905,174.142792,101.297081,3496730
2003-06-03,174.142792,174.923431,172.641571,174.443039,101.471786,2463961
2003-06-04,174.623184,176.965118,173.962646,176.304565,102.554558,2876722
2003-06-05,176.124420,179.246979,174.142792,178.826645,104.021599,3270233
2003-06-06,181.408752,183.270279,179.307037,181.949203,105.838005,4755830
2003-06-09,180.447968,182.189392,180.387924,180.988403,105.279144,2740368
2003-06-10,181.949203,183.690628,181.288651,183.690628,106.851006,2574204
2003-06-11,183.690628,186.873230,182.849930,186.032547,108.213257,2815773
